336001,Knights of Favonius Library,EPIC,ITEM_MATERIAL,Gcg_CardFace_Assist_Location_MdLibrary_Golden
132,Battered Shikifuda,RARE,ITEM_VIRTUAL,ItemIcon_132
393347,Pear Orchard Screen: Deft,EPIC,ITEM_MATERIAL,ItemIcon_Home_Common
133,Damaged Replica,EPIC,ITEM_VIRTUAL,ItemIcon_133
336003,Dawn Winery,EPIC,ITEM_MATERIAL,Gcg_CardFace_Assist_Location_Chenxijiuzhuang_Golden
393344,"Kitsune Guuji" Exclusive Painted Flag Banner,RARE,ITEM_MATERIAL,ItemIcon_Home_Common
134,Aged Token,EPIC,ITEM_VIRTUAL,ItemIcon_134
135,Snowstrider Seal,EPIC,ITEM_VIRTUAL,ItemIcon_135
336002,Jade Chamber,EPIC,ITEM_MATERIAL,Gcg_CardFace_Assist_Location_Qunyuge_Golden
136,Vanquisher's Emblem,EPIC,ITEM_VIRTUAL,ItemIcon_136
336013,Liben,EPIC,ITEM_MATERIAL,Gcg_CardFace_Assist_NPC_LiBen_Golden
393358,Embodiment of Warfare,RARE,ITEM_MATERIAL,ItemIcon_Home_Common
24713,Bloodstained Iron Mask,LEGENDARY,ITEM_RELIQUARY,RelicIcon_15008_3
137,Affluence Talisman,EPIC,ITEM_VIRTUAL,ItemIcon_137
393356,The Essentials,RARE,ITEM_MATERIAL,ItemIcon_Home_Common
138,Immaculate Talisman,EPIC,ITEM_VIRTUAL,ItemIcon_138
139,Conquest Talisman,EPIC,ITEM_VIRTUAL,ItemIcon_139
336014,Chang the Ninth,EPIC,ITEM_MATERIAL,Gcg_CardFace_Assist_NPC_Changjiuye_Golden
393357,The Eremites' Flame of Vigor,RARE,ITEM_MATERIAL,ItemIcon_Home_Common
336009,Wagner,EPIC,ITEM_MATERIAL,Gcg_CardFace_Assist_NPC_Wagner_Golden
140,Moonlit Cragstone,EPIC,ITEM_VIRTUAL,ItemIcon_140
141,Iridescent Flotsam,EPIC,ITEM_VIRTUAL,ItemIcon_141
142,Stratagem Shard,EPIC,ITEM_VIRTUAL,RogueDiary_Icon_JuNeiDaiBi
393353,Dodoco's Collection Cupboard,EPIC,ITEM_MATERIAL,ItemIcon_Home_Common
143,Creative Note,EPIC,ITEM_VIRTUAL,ItemIcon_143
144,Whimsical Draft,RARE,ITEM_VIRTUAL,ItemIcon_144
336020,Grand Narukami Shrine,EPIC,ITEM_MATERIAL,Gcg_CardFace_Assist_Location_Mingshendashe_Golden
145,Ancient Iron Coin,RARE,ITEM_VIRTUAL,ItemIcon_114
393367,Propitious Screen: Fleet Feathers Against Emerald Waves,EPIC,ITEM_MATERIAL,ItemIcon_Home_Common
146,Player EXP,RARE,ITEM_VIRTUAL,GcgIcon_CardExperience
147,Festive Fever,RARE,ITEM_VIRTUAL,ItemIcon_147
393365,Tea-Break Shade,RARE,ITEM_MATERIAL,ItemIcon_Home_Common
393362,An Elegant Voice,RARE,ITEM_MATERIAL,ItemIcon_Home_Common
336017,Liu Su,EPIC,ITEM_MATERIAL,Gcg_CardFace_Assist_NPC_Liusu_Golden
148,Business Earnings,RARE,ITEM_VIRTUAL,ItemIcon_148
336016,Iron Tongue Tian,EPIC,ITEM_MATERIAL,Gcg_CardFace_Assist_NPC_Tiantiezui_Golden
149,Usable Funds,RARE,ITEM_VIRTUAL,ItemIcon_149
336019,NRE,EPIC,ITEM_MATERIAL,Gcg_CardFace_Assist_Prop_NREMenu_Golden
150,Strategic Inspiration,RARE,ITEM_VIRTUAL,ItemIcon_150
393360,The Eremites' Odyssey,RARE,ITEM_MATERIAL,ItemIcon_Home_Common
151,Mushroom Currency,RARE,ITEM_VIRTUAL,ItemIcon_151
152,Fungus Medal,RARE,ITEM_VIRTUAL,ItemIcon_152
393374,Ersatz Balloon: Whispering Breeze,EPIC,ITEM_MATERIAL,ItemIcon_Home_Common
153,Shattered Phenocryst,RARE,ITEM_VIRTUAL,ItemIcon_153
393372,"Trumpet and Firewood",RARE,ITEM_MATERIAL,ItemIcon_Home_Common
155,Courage Test Ticket,RARE,ITEM_VIRTUAL,ItemIcon_155
393370,Propitious Screen: Overlapping Clouds Above Peaks,EPIC,ITEM_MATERIAL,ItemIcon_Home_Common
157,Floral Coupon,RARE,ITEM_VIRTUAL,ItemIcon_119
158,Gala Excitement,RARE,ITEM_VIRTUAL,ItemIcon_158
159,Festive Ticket,RARE,ITEM_VIRTUAL,ItemIcon_118
393369,Propitious Screen: Old Songs Lingering,EPIC,ITEM_MATERIAL,ItemIcon_Home_Common
393382,"Spantamad Flag",EPIC,ITEM_MATERIAL,ItemIcon_Home_Common
393383,"Haravatat Flag",EPIC,ITEM_MATERIAL,ItemIcon_Home_Common
393378,"Team Spirit",RARE,ITEM_MATERIAL,ItemIcon_Home_Common
393379,"Scent of the Blazing Sun",UNCOMMON,ITEM_MATERIAL,ItemIcon_Home_Common
393377,"Petaled Shade",RARE,ITEM_MATERIAL,ItemIcon_Home_Common
393386,"Kshahrewar Flag",EPIC,ITEM_MATERIAL,ItemIcon_Home_Common
393384,"Amurta Flag",EPIC,ITEM_MATERIAL,ItemIcon_Home_Common
393407,"Three Reaches Bright",RARE,ITEM_MATERIAL,ItemIcon_Home_Common
393404,Four Corners Lantern: Amity From Afar,RARE,ITEM_MATERIAL,ItemIcon_Home_Common
393405,Shadow Lamp: Painted Shadow,RARE,ITEM_MATERIAL,ItemIcon_Home_Common
393402,Pine Street Light,UNCOMMON,ITEM_MATERIAL,ItemIcon_Home_Common
24764,Gladiator's Nostalgia,LEGENDARY,ITEM_RELIQUARY,RelicIcon_15001_4
393414,Otogi Countryside Street Lamp,UNCOMMON,ITEM_MATERIAL,ItemIcon_Home_Common
393410,Five-Lantern Festival Gate,UNCOMMON,ITEM_MATERIAL,ItemIcon_Home_Common
57540,Instructor's Brooch,LEGENDARY,ITEM_RELIQUARY,RelicIcon_10007_4
393411,Yumemiru "Kuukai" Street Lamp,RARE,ITEM_MATERIAL,ItemIcon_Home_Common
393409,Otogi "Meichuu" Standing Lamp,RARE,ITEM_MATERIAL,ItemIcon_Home_Common
201,Primogem,LEGENDARY,ITEM_VIRTUAL,ItemIcon_201
202,Mora,RARE,ITEM_VIRTUAL,ItemIcon_202
203,Genesis Crystal,LEGENDARY,ITEM_VIRTUAL,ItemIcon_203
204,Realm Currency,RARE,ITEM_VIRTUAL,ItemIcon_204
393416,Aralia "Renzou" Street Lamp,RARE,ITEM_MATERIAL,ItemIcon_Home_Common
210,Original Essence (Invalidated),UNCOMMON,ITEM_MATERIAL,ItemIcon_211
211,Original Resin (Invalidated),RARE,ITEM_MATERIAL,ItemIcon_211
221,Masterless Starglitter,LEGENDARY,ITEM_MATERIAL,ItemIcon_221
222,Masterless Stardust,EPIC,ITEM_MATERIAL,ItemIcon_222
223,Intertwined Fate,LEGENDARY,ITEM_MATERIAL,ItemIcon_223
224,Acquaint Fate,LEGENDARY,ITEM_MATERIAL,ItemIcon_224
24804,Magnificent Tsuba,LEGENDARY,ITEM_RELIQUARY,RelicIcon_15020_4
90343,Gilded Corsage,RARE,ITEM_RELIQUARY,RelicIcon_15016_4
90351,Copper Compass,RARE,ITEM_RELIQUARY,RelicIcon_15016_5
98553,Symbol of Felicitation,LEGENDARY,ITEM_RELIQUARY,RelicIcon_15024_5
377101,Set Furnishings,COMMON,ITEM_FURNITURE,
301,Pyro Sigil,RARE,ITEM_MATERIAL,ItemIcon_301
302,Hydro Sigil,RARE,ITEM_MATERIAL,ItemIcon_302
303,Dendro Sigil,RARE,ITEM_MATERIAL,ItemIcon_303
304,Electro Sigil,RARE,ITEM_MATERIAL,ItemIcon_304
305,Anemo Sigil,RARE,ITEM_MATERIAL,ItemIcon_305
306,Cryo Sigil,RARE,ITEM_MATERIAL,ItemIcon_306
307,Geo Sigil,RARE,ITEM_MATERIAL,ItemIcon_307
314,Inazuma Reputation EXP,RARE,ITEM_VIRTUAL,ItemIcon_314
315,Mondstadt Reputation EXP,RARE,ITEM_VIRTUAL,ItemIcon_315
316,Sumeru Reputation EXP,RARE,ITEM_VIRTUAL,ItemIcon_316
317,Liyue Reputation EXP,RARE,ITEM_VIRTUAL,ItemIcon_317
115011,Wayfarer's Supply Bundle,EPIC,ITEM_MATERIAL,ItemIcon_115011
115010,Starter Supply Bundle,RARE,ITEM_MATERIAL,ItemIcon_115010
115013,Exotic Share Bundle,RARE,ITEM_MATERIAL,ItemIcon_115013
115012,Traveler's Supply Bundle,EPIC,ITEM_MATERIAL,ItemIcon_115012
115015,Character Ascension Bundle (Very High),LEGENDARY,ITEM_MATERIAL,ItemIcon_115015
115014,Character Ascension Bundle (High),EPIC,ITEM_MATERIAL,ItemIcon_115014
115017,Virtuous Share Bundle,RARE,ITEM_MATERIAL,ItemIcon_115017
115016,Talent Materials Bundle (Low),UNCOMMON,ITEM_MATERIAL,ItemIcon_115016
115019,Adventurer's Supply Bundle,RARE,ITEM_MATERIAL,ItemIcon_115019
115018,Talent Materials Bundle (High),EPIC,ITEM_MATERIAL,ItemIcon_115018
115021,Adventurer's Special Bundle,EPIC,ITEM_MATERIAL,ItemIcon_115021
115020,Adventurer's Ore Bundle,RARE,ITEM_MATERIAL,ItemIcon_115020
115023,Adventurer's Tempering Bundle,RARE,ITEM_MATERIAL,ItemIcon_115023
115022,Adventurer's Instructional Bundle,EPIC,ITEM_MATERIAL,ItemIcon_115022
115025,Eminent Share Bundle,RARE,ITEM_MATERIAL,ItemIcon_115025
115024,Material Share Bundle,UNCOMMON,ITEM_MATERIAL,ItemIcon_115024
115027,Weapon Ascension Bundle (Very High),LEGENDARY,ITEM_MATERIAL,ItemIcon_115027
115026,Weapon Ascension Bundle (High),EPIC,ITEM_MATERIAL,ItemIcon_115026
115029,Adventurer's Jumbo Ore Bundle,EPIC,ITEM_MATERIAL,ItemIcon_115020
115028,Recipe Collection: Exotic Gourmet,RARE,ITEM_MATERIAL,ItemIcon_115028
115031,Northlander Billet Trove,EPIC,ITEM_MATERIAL,ItemIcon_115031
115030,Adventurer's Special Supply Bundle,RARE,ITEM_MATERIAL,ItemIcon_115030
115032,Adventurer's Share Bundle,UNCOMMON,ITEM_MATERIAL,ItemIcon_115032
115035,Sakuya's Special Gardening Package,RARE,ITEM_MATERIAL,ItemIcon_115035
115034,Adventurer's Seasonal Special Bundle,RARE,ITEM_MATERIAL,ItemIcon_115034
115037,Yashiro Commission Gift,EPIC,ITEM_MATERIAL,ItemIcon_115037
115039,Amazing Gift (Furnishing),EPIC,ITEM_MATERIAL,ItemIcon_101757
115038,Exquisite Gift (Furnishing),EPIC,ITEM_MATERIAL,ItemIcon_101755
115040,Midlander Billet Trove,EPIC,ITEM_MATERIAL,ItemIcon_115040
393602,Shaded Clarity,EPIC,ITEM_MATERIAL,ItemIcon_Home_Common
82312,Bloodstained Chevalier's Goblet,RARE,ITEM_RELIQUARY,RelicIcon_15008_1
82320,Bloodstained Black Plume,RARE,ITEM_RELIQUARY,RelicIcon_15008_2
90514,Goblet of Thundering Deep,LEGENDARY,ITEM_RELIQUARY,RelicIcon_15016_1
90522,Gust of Nostalgia,LEGENDARY,ITEM_RELIQUARY,RelicIcon_15016_2
90530,Wine-Stained Tricorne,LEGENDARY,ITEM_RELIQUARY,RelicIcon_15016_3
369101,Jade-Eyed Cat,RARE,ITEM_FURNITURE,AnimalIcon_Cat_02
369103,Forest Boar,RARE,ITEM_FURNITURE,AnimalIcon_Boar_01
369102,Northland Hound,RARE,ITEM_FURNITURE,AnimalIcon_DogPrick_01
369109,Tiger-Striped Cat,RARE,ITEM_FURNITURE,AnimalIcon_Cat_05
369108,Northland Cat,RARE,ITEM_FURNITURE,AnimalIcon_Cat_04
369111,Kageroumaru,EPIC,ITEM_FURNITURE,AnimalIcon_Hachi
369110,Sheriff Cat,RARE,ITEM_FURNITURE,AnimalIcon_Cat_06
369105,Forest-Patrol Hound,RARE,ITEM_FURNITURE,AnimalIcon_DogPrick_04
369104,Azure Crane,RARE,ITEM_FURNITURE,AnimalIcon_Crane_01
369107,Black-Back Hound,RARE,ITEM_FURNITURE,AnimalIcon_DogPrick_03
369106,Shiba,RARE,ITEM_FURNITURE,AnimalIcon_DogPrick_02
369117,Pale Red Crab,RARE,ITEM_FURNITURE,AnimalIcon_Crab_05
369116,General Crab,RARE,ITEM_FURNITURE,AnimalIcon_Crab_04
369119,Crimson Fox,RARE,ITEM_FURNITURE,AnimalIcon_Fox_02
369118,Snow Fox,RARE,ITEM_FURNITURE,AnimalIcon_Fox_01
369113,Golden Crab,RARE,ITEM_FURNITURE,AnimalIcon_Crab_01
369112,Snowboar,RARE,ITEM_FURNITURE,AnimalIcon_Boar_04
369115,Ocean Crab,RARE,ITEM_FURNITURE,AnimalIcon_Crab_03
369114,Sun Crab,RARE,ITEM_FURNITURE,AnimalIcon_Crab_02
369125,Boot Weasel,RARE,ITEM_FURNITURE,AnimalIcon_Marten_03
369124,Red-Tailed Weasel,RARE,ITEM_FURNITURE,AnimalIcon_Marten_02
369127,Violet Ibis,RARE,ITEM_FURNITURE,AnimalIcon_Crane_02
369126,Kitsune,RARE,ITEM_FURNITURE,AnimalIcon_Vulpes_01
369121,Sapphire,RARE,ITEM_FURNITURE,AnimalIcon_Cat_01
369120,Squirrel,RARE,ITEM_FURNITURE,AnimalIcon_Squirrel_01
369123,Snow Weasel,RARE,ITEM_FURNITURE,AnimalIcon_Marten_01
369122,Gray Snow Cat,RARE,ITEM_FURNITURE,AnimalIcon_Cat_03
369133,Red Horned Lizard,RARE,ITEM_FURNITURE,AnimalIcon_Lizard_02
369132,Blue Horned Lizard,RARE,ITEM_FURNITURE,AnimalIcon_Lizard_01
369135,Sunset Loach,RARE,ITEM_FURNITURE,AnimalIcon_Salamander_01
369134,Green Horned Lizard,RARE,ITEM_FURNITURE,AnimalIcon_Lizard_03
369129,Geo Crystalfly,RARE,ITEM_FURNITURE,AnimalIcon_Wisp_Rock_01
369128,Anemo Crystalfly,RARE,ITEM_FURNITURE,AnimalIcon_Wisp_Wind_01
369131,Electro Crystalfly,RARE,ITEM_FURNITURE,AnimalIcon_Wisp_Electric_01
369130,Cryo Crystalfly,RARE,ITEM_FURNITURE,AnimalIcon_Wisp_Ice_01
369141,Blue Frog,RARE,ITEM_FURNITURE,AnimalIcon_Frog_03
369140,Mud Frog,RARE,ITEM_FURNITURE,AnimalIcon_Frog_02
369143,Red-Finned Unagi,RARE,ITEM_FURNITURE,AnimalIcon_Eel_03
369142,Adorned Unagi,RARE,ITEM_FURNITURE,AnimalIcon_Eel_01
369137,Sunny Loach,RARE,ITEM_FURNITURE,AnimalIcon_Salamander_03
369136,Golden Loach,RARE,ITEM_FURNITURE,AnimalIcon_Salamander_02
369138,Marrow Lizard,RARE,ITEM_FURNITURE,AnimalIcon_Lizard_04
107001,Anemoculus,UNKNOWN,ITEM_MATERIAL,ItemIcon_107001
369149,Crow,RARE,ITEM_FURNITURE,AnimalIcon_Crow_01
369148,Black King Pigeon,RARE,ITEM_FURNITURE,AnimalIcon_Pigeon_05
107003,Geoculus,UNKNOWN,ITEM_MATERIAL,ItemIcon_107003
369151,Golden Finch,RARE,ITEM_FURNITURE,AnimalIcon_Tit_02
107002,Elemental Dust,UNKNOWN,ITEM_MATERIAL,ItemIcon_107002
369150,Crimson Finch,RARE,ITEM_FURNITURE,AnimalIcon_Tit_01
107005,Skyrider Greatsword Chest,RARE,ITEM_MATERIAL,ItemIcon_107004
369145,Brightcrown Pigeon,RARE,ITEM_FURNITURE,AnimalIcon_Pigeon_02
107004,Adventure Treasure Pack,RARE,ITEM_MATERIAL,ItemIcon_107004
369144,White Pigeon,RARE,ITEM_FURNITURE,AnimalIcon_Pigeon_01
107007,Liyue Shrine of Depths Key,UNKNOWN,ITEM_MATERIAL,ItemIcon_107007
369147,Crimsonflank Pigeon,RARE,ITEM_FURNITURE,AnimalIcon_Pigeon_04
369146,Graywing Pigeon,RARE,ITEM_FURNITURE,AnimalIcon_Pigeon_03
107006,Mondstadt Shrine of Depths Key,UNKNOWN,ITEM_MATERIAL,ItemIcon_107006
107009,Fragile Resin,EPIC,ITEM_MATERIAL,ItemIcon_210
369157,Bluethunder Weasel,RARE,ITEM_FURNITURE,AnimalIcon_Marten_05
369156,Lucklight Fly,RARE,ITEM_FURNITURE,AnimalIcon_Boltbug_Lightbug_01
107008,Inazuma Shrine of Depths Key,UNKNOWN,ITEM_MATERIAL,ItemIcon_107008
369159,Forest Tree Frog,RARE,ITEM_FURNITURE,AnimalIcon_Frog_04
107011,Crimson Agate (Display),UNKNOWN,ITEM_MATERIAL,ItemIcon_107010
369158,Dendro Crystalfly,RARE,ITEM_FURNITURE,AnimalIcon_Wisp_Grass_01
107010,Crimson Agate,UNKNOWN,ITEM_MATERIAL,ItemIcon_107010
107013,Vial of Adeptal Speed,EPIC,ITEM_MATERIAL,ItemIcon_107013
369153,Emerald Finch,RARE,ITEM_FURNITURE,AnimalIcon_Tit_04
107012,Transient Resin,EPIC,ITEM_MATERIAL,ItemIcon_107012
369152,Snow Finch,RARE,ITEM_FURNITURE,AnimalIcon_Tit_03
369155,Coral Butterfly,RARE,ITEM_FURNITURE,AnimalIcon_Wisp_Tokoyo_01
107015,Moonchase Charm,UNKNOWN,ITEM_MATERIAL,ItemIcon_107015
369154,Deep Sea Unagi,RARE,ITEM_FURNITURE,AnimalIcon_Eel_02
107014,Electroculus,UNKNOWN,ITEM_MATERIAL,ItemIcon_107014
107017,Dendroculus,UNKNOWN,ITEM_MATERIAL,ItemIcon_107017
369165,Masked Weasel,RARE,ITEM_FURNITURE,AnimalIcon_Marten_04
369164,Sacred Ibis,RARE,ITEM_FURNITURE,AnimalIcon_Crane_Lbis_01
107016,Lumenspar,UNKNOWN,ITEM_MATERIAL,ItemIcon_107016
82443,Bloodstained Flower of Iron,EPIC,ITEM_RELIQUARY,RelicIcon_15008_4
369167,Quicksand Eel,RARE,ITEM_FURNITURE,AnimalIcon_Eel_04
107019,Blank Dynamic Card,EPIC,ITEM_MATERIAL,GcgIcon_GoldExchange
107018,Sumeru Shrine of Depths Key,UNKNOWN,ITEM_MATERIAL,ItemIcon_107018
107021,Lucky Coin,RARE,ITEM_MATERIAL,GcgIcon_CardCurrency
369161,Puny Shroomboar,RARE,ITEM_FURNITURE,AnimalIcon_Boar_Grass_Small
107020,Match Invitation Letter,RARE,ITEM_MATERIAL,GcgIcon_Invitation
369160,Red Tailed Lizard,RARE,ITEM_FURNITURE,AnimalIcon_Lizard_05
369163,Dusk Bird,RARE,ITEM_FURNITURE,AnimalIcon_Pigeon_Beak
369162,Shroomboar,RARE,ITEM_FURNITURE,AnimalIcon_Boar_Grass
107022,Plume of Purifying Light,UNKNOWN,ITEM_MATERIAL,ItemIcon_107022
82451,Bloodstained Final Hour,EPIC,ITEM_RELIQUARY,RelicIcon_15008_5
369168,Desert Fox,RARE,ITEM_FURNITURE,AnimalIcon_Fox_03
74320,Maiden's Heart-stricken Infatuation,RARE,ITEM_RELIQUARY,RelicIcon_14004_2
361102,Open-Top Fir Shelf,RARE,ITEM_FURNITURE,Homeworld_Interior_Md_Cabinet_Cupboard_03_Vo
361109,Adhigama Wood "Versatile" Shelves,RARE,ITEM_FURNITURE,Homeworld_Interior_Xm_Cabinet_Prop_Shineijiazi_01_Lod0
361111,Athel Triple Drawer Cabinet,RARE,ITEM_FURNITURE,Homeworld_Interior_Xm_Cabinet_Prop_Molingguizi_01_Lod0
361104,Classic Fir Cabinet,RARE,ITEM_FURNITURE,Homeworld_Interior_Md_Cabinet_Chest_01_Vo
361106,Gold-Lined Sandbearer Wardrobe,RARE,ITEM_FURNITURE,Homeworld_Interior_Ly_Cabinet_Wardrobe_01_Vo
74412,Maiden's Fleeting Leisure,EPIC,ITEM_RELIQUARY,RelicIcon_14004_1
74420,Maiden's Heart-Stricken Infatuation,EPIC,ITEM_RELIQUARY,RelicIcon_14004_2
74444,Maiden's Distant Love,EPIC,ITEM_RELIQUARY,RelicIcon_14004_4
140002,Wings of Companionship,EPIC,ITEM_MATERIAL,FlycloakIcon_Starlit
140003,Wings of Descension,EPIC,ITEM_MATERIAL,FlycloakIcon_Psalmus
140001,Wings of First Flight,EPIC,ITEM_MATERIAL,FlycloakIcon_Glider
140006,Wings of Concealing Snow,EPIC,ITEM_MATERIAL,FlycloakIcon_Nixavis
140007,Wings of Feasting,EPIC,ITEM_MATERIAL,FlycloakIcon_Redcomet
140004,Wings of Azure Wind,EPIC,ITEM_MATERIAL,FlycloakIcon_Gale
140005,Wings of Golden Flight,EPIC,ITEM_MATERIAL,FlycloakIcon_Megalith
140010,Wings of the Forest,EPIC,ITEM_MATERIAL,FlycloakIcon_Ayus
140011,Wings of the Starlit Feast,EPIC,ITEM_MATERIAL,FlycloakIcon_Asterceno
140008,Wings of the Stormstrider,EPIC,ITEM_MATERIAL,FlycloakIcon_Thunderclap
140009,Wings of Shimmering Galaxy,EPIC,ITEM_MATERIAL,FlycloakIcon_Skald
361204,"Lost Between the Pages of a Book",EPIC,ITEM_FURNITURE,Homeworld_Interior_Md_Cabinet_Bookcase_04_Vo
361201,Two-Tier Library Bookshelf,EPIC,ITEM_FURNITURE,Homeworld_Interior_Md_Cabinet_Bookcase_01_Vo
361202,Exquisite Cuihua Bookshelf,EPIC,ITEM_FURNITURE,Homeworld_Interior_Md_Cabinet_Bookcase_02_Vo
361213,Treasure from the Land of Wisdom,EPIC,ITEM_FURNITURE,Homeworld_Interior_Xm_Cabinet_Prop_Shuguibig_01_Vo
361211,Whimsical Collections,EPIC,ITEM_FURNITURE,Homeworld_Interior_Md_Cabinet_Light_UniteCupboard_01_Lod0
361210,Maple Wood Bookcase: Trove of a Thousand Tomes,EPIC,ITEM_FURNITURE,Homeworld_Interior_Dq_Cabinet_Cabinet_02_Vo
222002,Nature's True Fruit,EPIC,ITEM_MATERIAL,ItemIcon_222002
222001,Silken Print,EPIC,ITEM_MATERIAL,ItemIcon_222001
361301,Sturdy Library Table,RARE,ITEM_FURNITURE,Homeworld_Interior_Md_Table_Table_03_Vo
361309,Square Pine Tea Table,RARE,ITEM_FURNITURE,Homeworld_Interior_Ly_Table_Table_21_Vo
361308,Intricately Carved Calligraphy Table,RARE,ITEM_FURNITURE,Homeworld_Interior_Ly_Table_Table_06_Vo
361311,Sturdy Birch Vanity,RARE,ITEM_FURNITURE,Homeworld_Interior_Md_Cabinet_Cupboard_02_Vo
361305,Portable Stove,RARE,ITEM_FURNITURE,Homeworld_Interior_Md_Table_Cooking_02_Vo
361304,Wide Stone Stove,EPIC,ITEM_FURNITURE,Homeworld_Interior_Md_Table_Cooking_01_Vo
361307,Multi-Seat Round Pine Table,UNCOMMON,ITEM_FURNITURE,Homeworld_Interior_Md_Table_Table_20_Vo
361317,Brightwood Pottery Worktable,RARE,ITEM_FURNITURE,Homeworld_Interior_Xm_Table_Prop_CityTable_01_Lod0
361318,Long Athelwood Table,RARE,ITEM_FURNITURE,Homeworld_Interior_Xm_Table_Prop_NormalTable_01_Lod0
361313,Common Cast Iron Stove,RARE,ITEM_FURNITURE,Homeworld_Interior_Dq_Thing_InazumaStove_01_Lod0
361321,A Table for Two,RARE,ITEM_FURNITURE,Homeworld_Interior_Xm_Table_Prop_NorCicle_01_Lod0
361320,Spirit of the Banquet,RARE,ITEM_FURNITURE,Homeworld_Interior_Xm_Table_Prop_Barbecue_03_Vo
